Verizon Communications,Terremark Worldwide Inc.
Verizon Communications,Verizon Enterprise Solutions
Verizon Communications,Verizon Wireless
Verizon New York,Empire City Subway Company,Ltd.
Verizon,GTE Corporation
Verizon,Telogis
Verizon,Verizon Networkfleet
Verizon,Verizon Virginia LLC
Verso Paper Holdings LLC,Verso Corporation
Vertigo Holdings,Vertigo Films
Vestar Capital Partners,Healthgrades
Vestel,Servis
Vetinsurance International Inc.,Trupanion
Viacom,Famous Players
Viacom,Viacom International Media Networks
Viacom,Viacom Media Networks
Viagens Abreu,Abreu - Carga e Trânsitos,Lda.
Vice_Media,Carrot Creative
Vickers Limited,Canadian Vickers Limited
Vickers-Armstrongs,Vickers plc
Vicks,DayQuil
Vicpart Holding SA,JSC CredexBank
Victoria Plum Ltd,MFI
Victorinox AG,Wenger SA
Video Treasures,HGV Video Productions Inc.
Videocon Group,Connect Broadband
Videocon Group,Videocon Telecommunications Limited
Videocon Group,Videocon d2h
Videocon,Next Retail India Ltd
Vidéotron,Vidéotron Mobile
Vieri di Cambio's bank,The Medici Bank
Vietnam Military Telecommunications Group,Viettel Group
Viettel,EVNTelecom
Viking Cruises,Viking Ocean Cruises
Viking River Cruises,Köln-Düsseldorfer Deutsche Rheinschiffahrt AG
Viking Supply Ships,Rederi Transatlantic,Trans Viking Icebreaking & Offshore AS
Vila Velha S/A Administração e Participações,Unipar Carbocloro S/A
Village Roadshow Entertainment Group,Reel Corporation
Village Roadshow Entertainment Group,Village Roadshow Pictures
Village Roadshow,Village Roadshow Studios
Village Roadshow,Village Roadshow Theme Parks
Vilniaus prekyba,UAB Euroapotheca
VimpelCom Ltd.,Korea Posts and Telecommunications Corporation,Koryolink
VimpelCom Ltd.,Kyivstar
VimpelCom Ltd.,Mobilink (PMCL) Ltd.
Vinci SA,Cegelec
Vinveli Group Holdings Ltd.,Hong Kong,Vinveli Unmanned Systems
Viohalco,ETEM
Vipnet (since 2011),B.net
Virgin Active,Virgin Life Care (Pty) Ltd
Virgin Galactic,The Spaceship Company
Virgin Group,Calico Investments,Virgin Mobile South Africa
Virgin Group,Tata Teleservices,Virgin Mobile India
Virgin Group,Travel City Direct
Virgin Group,Virgin Cars (UK) Limited
Virgin Group,Virgin Cinemas
Virgin Group,Virgin Experience Days
Virgin Group,Virgin Films
Virgin Group,Virgin Green Fund
Virgin Group,Virgin Holidays
Virgin Group,Virgin Oceanic LLC
Virgin Group,Virgin Vacations
Virgin Media,Smallworld Cable Ltd
Virgin Media,Virgin Media (Mobile Network)
Virgin Media,Virgin Media Business Limited
Virgin Media,Virgin Media Ireland
Virgin Media,Virgin.net
Virgin Money Holdings (UK) PLC,Virgin Money plc
Viru Keemia Grupp,VKG Elektrivõrgud
Visa Inc.,CyberSource Corporation
Visa),Authorize.Net
Visa Inc.,PlaySpan
Vision Capital,BrightHouse
Vision Express Group Ltd,Vision Express (UK) Limited
Visma,Visma Solutions
Vista Equity Partners,Infoblox Inc.
Vista Equity Partners,Taxware LLC
Vista Outdoor,Bell Sports
Vista Outdoor,Bushnell Corporation
Vista Outdoor,Federal Premium Ammunition
Vista Outdoor,Savage Arms
Viva Entertainment,Viva Films
VivaLead SA,French Twinks
Vivartia S.A.,Flocafé
Vivartia S.A.,Goody's Burger House
Vivendi SA,See Group Ltd
Vivendi,Canal Plus Group SA
Vivint Solar,Solmetric
Viz Media Europe,Half Pints Brewing Company Ltd
Viz Media,Neon Alley
Vizio,Inscape Data Services
Vocus Communications,Primus Telecommunications Pty Ltd|
Vocus Communications,Slingshot Communications Limited
Vodafone Europe B.V,Vodafone Albania
Vodafone Group PLC,Vodafone Egypt
Vodafone Group Plc,Vodafone Portugal
Vodafone Group plc,ONO
Vodafone Group plc,Vodafone UK Limited
Vodafone Group,Demon Internet
Vodafone Group,Vodafone España,S.A.U.
Vodafone Group,Vodafone India
Vodafone Group,Vodafone New Zealand Ltd
Vodafone,Talkmobile
Vodafone,Thus Ltd.
Vodafone,Vodacom
Vodafone,Vodafone Global Enterprise Limited
Vodafone,Vodafone Malta Limited
Vodafone,Vodafone Turkey
Vodafone,Wayfinder Systems AB
VodafoneZiggo,Vodafone Libertel B.V.
VodafoneZiggo,Ziggo Holding B.V.
Voith Hydro,Wavegen Limited
VolkerWessels,VolkerRail Group
Volkswagen Group,Audi AG
Volkswagen Group,Bentley Motors Limited
Volkswagen Group,Bugatti Automobiles S.A.S.
Volkswagen Group,SEAT,S.A.
Volkswagen Group,Volkswagen
Volvo Cars Asia Pacific,Swedish Motor Assemblies Sdn. Bhd. (SMA)
Volvo Group,Renault Trucks SAS
Volvo Trucks,ACMAT
Volvo,Mack Trucks Inc.
Volvo,UD Trucks CorporationUD
Volvo,Volvo Aero
Volvo,Volvo Bus Corporation
Volvo,Volvo Construction Equipment
Volvo,Volvo Trucks
Vornado Realty Trust,Alexander's
Vossloh AG,Vossloh Kiepe GmbHKiepe Elektrik GmbH
Votorantim Group Banco do Brasil,Banco Votorantim S.A.
Votorantim Group,Compañía Minera Atacocha S.A.A
Votorantim Group,Votorantim Energia
Votorantim Group,Votorantim Novos Negócios
Votorantim Group,Votorantim Siderurgia
Vulcabrasǀazaleia,Olympikus
Vulcan Inc.,Stratolaunch Systems
Vulcan Last Company,Vulcan Aircraft Corporation
Vulcan Technologies LLC,Fayve
Vysokotochnye Kompleksy,Degtyarev plant
Vysokotochnye Kompleksy,KBP Instrument Design Bureau
W. R. Grace and Company,F.A.O. Schwarz
W. W. Grainger Inc.,MonotaRO Co.,Ltd.
W.A. Baxter & Sons (Holdings) Limited,Baxters Food Group Ltd.
W.A. Bechtel Company,Marinship Corporation
WB Promotions,Wrist-band.com
WBSEB,West Bengal State Electricity Distribution Company Limited
WBSEB,West Bengal State Electricity Transmission Company Limited
WGBH,GlobalPost
WHSmith plc,Modelzone
WIN Corporation,SelecTV
WLW,Woolworths Group plc
WM Industries Corp.,GreenTech Automotive
WNS holdings.,WNS Global Service - World Network Services
WOW Superstores Pty Ltd,WOW Sight & Sound
WOW! Unlimited Media Inc.,Rainmaker Entertainment
WPP Group plc,GroupM
WPP Group,Brand Union
WPP Group,Hill+Knowlton Strategies Inc.
WPP plc,GPY&R
WPP plc,Grey Group
WPP plc,J. Walter Thompson
WPP plc,MEC
WPP plc,Ogilvy & Mather
WPP plc,Penn Schoen Berland
WPP plc,Scholz & Friends
WPP plc,Social Wavelength
WPP plc,Xaxis
WPP plc,Y&R
WPP),Research International
WPP,Blue State Digital
WPP,Kantar
WPP,The Glover Park Group
WSPI,Web.com
WTA Tour seasons,ReCellular
WWE,Sensient Technologies Corporation
WWE,WWE Books
WWE,WWE Libraries Inc.
WYNIT Distribution LLC,Navarre Corporation
WYNIT Distribution LLC,WD Encore Software LLC
Wachovia,Wachovia Securities
Wacoal Holdings,Peach John Co.,Ltd.
Wacoal,Wacoal America
Wade Allied Holdings Ltd,Wade Ceramics Ltd
Wadia Group,Britannia Industries Limited
Wag-Aero,Leading Edge Air Foils LLC
Wahaj us Siraj,Aqeel Khurshid & Saad Saleem,NayaTel Pvt. Ltd.
Wakefern Food Corporation,PriceRite
Wakefern Food Corporation,ShopRite
Wakefern Food Corporation,The Fresh Grocer
Walgreens Boots Alliance,BCM Ltd
Walgreens Boots Alliance,Boots UK Limited
Walgreens Boots Alliance,Duane Reade Inc.
Walgreens Boots Alliance,Walgreen Company
Walkinshaw Performance,Elfin Sports Cars Pty Ltd
Wallenius Lines,Wilh. Wilhelmsen,Wallenius Wilhelmsen Logistics
Walmart de México y Centroamérica,Bodega Aurrerá
Walmart,@WalmartLabs
Walmart,Alimentos La Giralda
Walmart,Massmart
Walmart,Más Club
Walmart,Vudu Inc.
Walmart,Walmart Canada Corp.
Walt Disney Feature Animation),Walt Disney Animation (Japan) Inc.
Walt Disney India,The Company
Walt Disney International,The Walt Disney Company Latin America
Walt Disney Parks and Resorts(The Walt Disney Company),Anaheim Sports Inc.
Walt Disney Parks and Resorts(The Walt Disney Company),Walt Disney Imagineering Research & Development Inc.
Walt Disney Parks and Resorts,Magical Cruise Company Limited
Walt Disney Parks and Resorts,The Walt Disney Company),Walt Disney Travel Company Inc.
Walt Disney Parks and Resorts,The Walt Disney Company,Walt Disney World Resort
Walt Disney Parks and Resorts,Walt Disney World Company
Walt Disney Pictures,Jumbo Pictures
Walt Disney Studios),Circle 7 Animation
Walt Disney Studios),Walt Disney Feature Animation Florida
Walt Disney Studios,Caravan Pictures
Walt Disney Studios,Lucasfilm Animation Ltd. LLC
Walt Disney Studios,Pixar
Walt Disney Television Animation(Walt Disney Feature Animation),Walt Disney Animation Canada Inc.
Wanda Group,Wuzhou Film Distribution
Wang Laboratories,Control Data Corporation,Centronics Data Computer Corporation
Want Want China Times Group,China Television Company,Ltd.
Want Want Holdings,Want Want China Holdings Limited
Wanxiang Group,A123 Systems LLC.
Wargaming,Wargaming Chicago-Baltimore
Wargaming,Wargaming Seattle
Wargaming.net,BigWorld
Warid Telecom International,Wateen Telecom Ltd.
Warid Telecom,Warid Telecom
Warner Bros. Digital Networks,Machinima Inc.
Warner Bros. Entertainment Inc.,Warner Bros. Family Entertainment
Warner Bros. Entertainment Inc.,Warner Bros. Studio Tours
Warner Bros. Entertainment,Warner Bros. Television
Warner Bros. Interactive Entertainment,Monolith Productions Inc.
Warner Bros. Interactive Entertainment,NetherRealm Studios
Warner Bros. Interactive Entertainment,Snowblind Studios
Warner Bros. Interactive Entertainment,Surreal Software
Warner Bros. Interactive Entertainment,TT Games Ltd.
Warner Bros. Interactive Entertainment,Turbine Inc.
Warner Bros. Pictures Inc.,Time Warner,Vitaphone
Warner Bros. Records,Ruffnation Films
Warner Bros. Television (Time Warner),Outright Distribution
Warner Bros. Television Productions UK (Time Warner),Twenty Twenty
Warner Bros. Television Productions UK (Time Warner),Wall to Wall Media
Warner Bros. Television Productions UK(Time Warner),Shed Productions
Warner Bros. Television Productions UK,Ricochet
Warner Bros. Television,Alloy Entertainment LLC
Warner Bros.(Time Warner),Warner Independent Pictures Inc.
Warner Bros.,First National Pictures
Warner Bros.,New Line Cinema Productions Inc.
Warner Bros.,WB Games Inc.
Warner Bros.,Warner Bros. Animation
Warner Bros.,Warner Bros. Digital Networks
Warner Bros.,Warner Bros. Television Production UK
Warner Bros.,Warner Home Video
Warner Communications,American Express,Warner-Amex
Warner Communications,Lorimar-Telepictures
Warner Communications,Time Warner Cable Inc.
Warner Music Group,ADA Worldwide
Warner Music Group,Gold Typhoon Entertainment Limited
Warners Law LLP,Warners Solicitors
Washington Mutual Inc.,Washington Mutual Inc.
Wasserman,19581986 Fidelity Investments,19861996,North Shore Weeklies Inc.
Watco Companies,Baton Rouge Southern Railroad
Watco Companies,Kaw River Railroad
Water Consulting Group,Water Consulting East Africa Ltd
Waterstones,Hatchards
WeMade Entertainment,Joymax
Webinfluence Group AS (since 2011),Adcash OÜ
Wedgwood Group,J. & G. Meakin
Wells Fargo,Wells Fargo Advisors LLC
Wells Fargo,Wells Fargo Rail
Welsh Government (formerly Welsh Development Agency),Finance Wales plc
Welspun Group,Welspun Corp Ltd
Welspun Group,Welspun Energy Ltd.
Welspun Group,Welspun India Ltd
Welspun Group,Welspun Investments and Commercials Ltd
Welspun Group,Welspun Maxsteel Ltd
Welspun Group,Welspun Retail Ltd
Welspun Group,Welspun Syntex Ltd
Welspun Retail Ltd,Welspun Group,Welspun USA Inc
Wendel Investments,Deutsch
Wendy's International,Wendy's
Wesfarmers Group,Target Australia Pty Ltd
Wesfarmers,BI-LO Supermarkets
Wesfarmers,Bunnings Warehouse
Wesfarmers,Coles Online
Wesfarmers,Coles Supermarkets AustraliaPty Ltd
Wesfarmers,Eureka Operations Pty Ltd
Wesfarmers,Homebase Limited
Wesfarmers,Kmart Australia Limited
Wesfarmers,Liquorland
Wesfarmers,Officeworks
West Corporation,InterCall
West Motorsport Australia (since 2014),West Race Cars
Westamerica Bancorporation,Westamerica Bank
Western Digital,HGST Inc.
Western Digital,SanDisk Corporation
Western Digital,Virident Systems
Western Digital,sTec
Western International Group,Nesto Hypermarket
Western Norway Regional Health Authority,Apotekene Vest HF
Western Norway Regional Health Authority,Helse Bergen HF
Western Publishing,Gold Key Comics
Western Union,Custom House
WesternOne Inc.,WesternOne
Westinghouse Electric Corporation,Westinghouse Aviation Gas Turbine Division
Westinghouse Electric,Westinghouse Broadcasting Company (Group W)
Westinghouse Government Services Company LLC,Washington Savannah River Company LLC
Westman Communications Group,Riding Mountain Broadcasting
Westpac Banking Corporation,St.George BankWestpac Banking Corporation
Wheaton World Wide Moving,Bekins Van Lines Inc.
Wheelock and Company Limited,The Wharf (Holdings) Limited
Whirlpool Corporation,Bauknecht Hausgeräte GmbH
Whirlpool Corporation,Hotpoint
Whirlpool Corporation,Indesit Company S.p.A.
Whirlpool Corporation,Maytag Corporation
Whitbread PLC,Costa Coffee
Whitbread plc,Table Table
Whitbread,Beefeater
Whitbread,Brewers Fayre
Whitbread,Premier Inn
Whitbread,Taybarns
White Wolf Capital,Stag Arms
Whitehall Street Real Estate Funds,American Casino & Entertainment Properties
Whitehorse,White Horse Ferries Limited
Wieden+Kennedy,WKE
Wild Goose Holding Co.,Wawa Inc.
Wildstorm (DC Comics),America's Best Comics
William Demant Holding Group,Oticon
William Demant Holding,Bernafon
William Jackson Food Group (Company) Symingtons Food Group (Gravy,Custard and Stuffing under license),Aunt Bessie's Ltd
William Mitchell Ltd.,Joseph Gillott
William Morris Endeavor(Silver Lake Partners),IMG
Williams Lea Tag,The Stationery Office Ltd
Willis Towers Watson,Towers Watson & Co.
Wilo SE,Germany,Mather & Platt
Wilson Group,Wilson Parking
Wilson Sporting Goods,DeMarini
Win's Entertainment (Hong Kong) Co Ltd,Ocean Shores Video (Hong Kong) Co Ltd
WinWinD Oy,WinWinD Ltd
Windstream Communications,Cavalier Telephone LLC
Wing on Company International Limited (Wing on Company),Wing on Department Store
Wirtgen Group,Benninghoven GmbH & Co. KG
Wirtgen Group,HAMM AG
Wistron Corporation,AOPEN Inc.
Wittington Investments Ltd,Fortnum & Mason
Wizard Parent LLC,The Attachmate Group Inc.
Wolseley plc,Build.com Inc
Wolseley plc,DT Group
Wolverine World Wide,Merrell
Wolverine World Wide,Scottevest Inc.
Woodbine Manufacturing Company,Tommy Gate
Woodforest Financial Group,Woodforest National Bank
Woolworth Corporation LLC.,F. W. Woolworth Company
Woolworths (Formerly),Comet Group Limited
Woolworths Holdings Limited,Country Road
Woolworths Limited,Big W
Woolworths Limited,Countdown
Woolworths Limited,Dan Murphy's
Woolworths Limited,EziBuy Limited
Woolworths Limited,FreshChoice
Woolworths Limited,Masters Home Improvement
Woolworths Limited,Progressive Enterprises Limited
Woolworths Limited,Safeway Supermarkets
Woolworths Limited,SuperValue
Woolworths Limited,Woolworths Supermarkets
Working Assets,CREDO Mobile
World Choice Investments LLC,Dolly Parton's Dixie StampedeDinner Attraction
World Combat League,World Combat League
World Shipholding,Golar LNG Limited
WorldPay,CardSave
WorldStores,Kiddicare
Worthy Media Sdn Bhd,Worthy Book
Writtle Holdings,Williams Murray Hamm (WMH)
Wyndham Worldwide,Days Inn
Wyndham Worldwide,Dolce Hotels and Resorts
Wyndham Worldwide,Hawthorn Suites
Wyndham Worldwide,Howard Johnson International Inc.
Wyndham Worldwide,James Villa Holidays
Wyndham Worldwide,Knights Inn
Wyndham Worldwide,Landal GreenParks
Wyndham Worldwide,RCI
Wyndham Worldwide,Ramada
Wyndham Worldwide,Women on Their Way
Wyndham Worldwide,Wyndham Hotels & Resorts
Wyndham Worldwide,Wyndham Vacation Resorts Asia Pacific
X,Flutter Ltd.
X,Meka Robotics
X,Redwood Robotics
XPO Logistics,3PD Inc.
XPO Logistics,Menlo Logistics
XXI Technologies,FareCompare LP
Xerox Corp.,The Rank Organisation,Rank Xerox
Xerox,PARC
Xiaomi (patents only),Danger Inc.
Xincoz Labs,Reelmonk
Xinhua News Agency,China Xinhua News Network Corporation
YFC-Boneagle Electric Co.,Ltd.,Monoprice Inc.
YG Entertainment,YGKPlus
YM Inc.,West 49 Inc.
YP Holdings,YP LLC
YRC Worldwide,Reddaway
YTL Corporation,of Malaysia,Wessex Water
Yahoo!,BlueLithium
Yahoo!,BrightRoll
Yahoo!,PlayerScale
Yahoo!,Right Media Inc.
Yahoo,Bix Inc.
Yakult Honsha,Korea Yakult Co.,Ltd
Yamaha Corporation,Steinberg
Yamaha Corporation,Yamaha Drums
Yamaha Motor Company Ltd.,MBK Company
Yamaha,Motori Minarelli SpA
Yandex,Agnitum Ltd.
Yandex,SPB Software Inc.
Yanson Group of Bus Companies,Vallacar Transit Incorporated - Transport Engineering and Bus Body Assembly Plant
Yash Birla Group,Melstar information technologies
Yayasan Ekuiti Nasional,Ekuiti Nasional Berhad
Years in Central American sport,First United Methodist Church
Years in North American sport,Palamon Capital Partners,LP
Years in cue sports,Yugoslavia football squad 1928 Summer Olympics
Years in freestyle skiing,dealchecker
Years in gymnastics,Laredo Petroleum Inc.
Years in rugby league by club,Alectia
Years in ski jumping,Ablynx
Years in snooker,Otologics
Years in speed skating,International Money Transfers System Leader
Yedioth Ahronoth,Ynet
Yell (company),Moonfruit Limited
Yellow Media,Yellow Pages Group
Yellow Pages Group,DuProprio
Yingpei Games (formerly known as Epic Games China),Titan Studios
Yogen Früz,I Can't Believe It's Yogurt
Yoplait (General Mills),Liberté Inc.
Yorkshire Building Society, Barnsley Building Society
Youku Tudou,Heyi Pictures
Young & Rubicam,Burson-Marsteller
Young & Rubicam,Cohn & Wolfe
Young An Hat Company,Clark Material Handling Company
Young Chang,Weber Piano Company
Young-An Hat Company,Zyle Daewoo Bus Corporation
Your Dollar Matters Inc.,TheFormTool
YourLink,Omineca Cablevision
Youzu Interactive,Bigpoint GmbH
Yue Yuen Industrial Holdings,Pou Sheng International (Holdings) Limited ()
Yule Group,Andrew Yule and Company Ltd.
Yulon Motor,Luxgen Motor Co.,Ltd.
Yum! Brands,Kentucky Fried Chicken (KFC)
Yum! Brands,Little Sheep Group Limited
Yum! Brands,Pasta Bravo Inc.
Yum! Brands,Taco Bell
Yum! Brands,WingStreet
Yunnan Copper Group,Yunnan Copper Company Limited
Yunnan Tin Group (Holding) Company Limited,Yunnan Tin Company Limited
Yunus Brothers Groupname Danyal Lucky Cement Company
Yıldız Holding,DeMet's Candy Company
Yıldız Holding,Godiva Chocolatier
Yıldız Holding,McVitie's
ZAP,Zhejiang Jonway Automobile Co.,Ltd.
ZB,N.A.,Nevada State Bank
ZCO Liquidating Corporation,Indilinx Inc.
ZF Friedrichshafen AG,Openmatics
ZF Friedrichshafen,ZF Wind Power Antwerpen
ZON Optimus,Optimus Clix
ZS Sun Limited Partnership,Sun Television and Appliances
ZTE Corporation,ZTEsoft Technology
Zagg Inc.,iFrogz
Zagreb Holding,Zagreb FairZagrebački velesajam
Zain Group,touch
Zavvi Entertainment Group,Zavvi
